secCode,docID,流動資産_EDINET,負債合計_EDINET,投資有価証券_EDINET,更新日
19500,S100YGLL,177804000000.0,86739000000.0,41318000000.0,2026-09-06
92740,S100YHDZ,231312000000.0,265818000000.0,19603000000.0,2026-09-06
32210,S100YEWX,10720550000.0,3466630000.0,100454000.0,2026-09-06
177A0,S100YB5D,5066964000.0,3284826000.0,581277000.0,2026-09-06
91040,S100YI2T,570022000000.0,2260230000000.0,1779474000000.0,2026-09-06
76280,S100YHS4,37642177000.0,9029774000.0,2566782000.0,2026-09-06
39340,S100YHUS,11045268000.0,3920919000.0,5524000.0,2026-09-06
80740,S100YGZX,210333000000.0,178682000000.0,13082000000.0,2026-09-06
291A0,S100YI71,1583600000.0,349369000.0,119493000.0,2026-09-06
71500,S100YHPP,,553838000000.0,,2026-09-06
44190,S100YHUU,18079945000.0,9399774000.0,46153000.0,2026-09-06
86140,S100YH08,53473000000.0,39264000000.0,7050000000.0,2026-09-06
77010,S100YGJF,454457000000.0,174110000000.0,15182000000.0,2026-09-06
72870,S100YHIT,114650000000.0,89064000000.0,18210000000.0,2026-09-06
72460,S100YGAC,87789000000.0,70282000000.0,8001000000.0,2026-09-06
96290,S100YGVP,26426000000.0,15691000000.0,3115000000.0,2026-09-06
69580,S100YHVS,62382000000.0,67112000000.0,4041000000.0,2026-09-06
550A0,S100YA88,1687726000.0,713302000.0,,2026-09-06
55350,S100YFV9,52457148000.0,43232738000.0,232355000.0,2026-09-06
42280,S100YI2M,63592000000.0,86567000000.0,12579000000.0,2026-09-06
48880,S100YDYN,5243479000.0,2209619000.0,,2026-09-06
71990,S100YHAQ,2363000000.0,10501000000.0,7000000.0,2026-09-06
44980,S100YI8R,7096422000.0,2999602000.0,157975000.0,2026-09-06
18220,S100YI2K,120066000000.0,76777000000.0,11491000000.0,2026-09-06
60820,S100YHAZ,8709499000.0,4966523000.0,2497131000.0,2026-09-06
36110,S100YHK4,47715000000.0,31924000000.0,528000000.0,2026-09-06
67530,S100YHZV,979817000000.0,1286021000000.0,185710000000.0,2026-09-06
82420,S100YDD0,169516000000.0,417079000000.0,97048000000.0,2026-09-06
61810,S100YHBC,2292032000.0,4284458000.0,,2026-09-06
63700,S100YBAT,71519000000.0,140135000000.0,7165000000.0,2026-09-06
44420,S100YE1A,3988487000.0,3246238000.0,213612000.0,2026-09-06
54010,S100YF8E,2004329000000.0,4129940000000.0,223331000000.0,2026-09-06
46810,S100YFZK,196390000000.0,342207000000.0,33818000000.0,2026-09-06
63300,S100YI4K,244209000000.0,226355000000.0,6889000000.0,2026-09-06
47180,S100YHCO,11251972000.0,9300376000.0,669317000.0,2026-09-06
39270,S100YI0F,3326249000.0,3874593000.0,135802000.0,2026-09-06
60880,S100YG2R,14073977000.0,5468792000.0,3024643000.0,2026-09-06
37720,S100YGX4,53697329000.0,42703422000.0,3748981000.0,2026-09-06
76980,S100YHLL,9668902000.0,13518075000.0,19562000.0,2026-09-06
32310,S100YH2N,1484563000000.0,1935129000000.0,189916000000.0,2026-09-06
70960,S100YI32,5313624000.0,5050360000.0,830135000.0,2026-09-06
32380,S100YH5L,32624609000.0,35159397000.0,232198000.0,2026-09-06
93030,S100YHFI,83787000000.0,165701000000.0,155645000000.0,2026-09-06
70890,S100YIA4,2812898000.0,1187273000.0,89283000.0,2026-09-06
90050,S100YE63,459501000000.0,1826685000000.0,272657000000.0,2026-09-06
66740,S100YH71,320219000000.0,302751000000.0,78432000000.0,2026-09-06
77790,S100YIAC,15884000000.0,1036000000.0,3910000000.0,2026-09-06
48890,S100YGXR,1871252000.0,151210000.0,,2026-09-06
41770,S100YHOY,2866785000.0,2427777000.0,15393000.0,2026-09-06
68090,S100YFVG,45249000000.0,16071000000.0,9004000000.0,2026-09-06
72920,S100YHRX,78598000000.0,23264000000.0,4831000000.0,2026-09-06
38390,S100YHN8,5840706000.0,2949153000.0,1183723000.0,2026-09-06
43080,S100YH2T,10439180000.0,2127073000.0,8698000.0,2026-09-06
299A0,S100YH46,14371077000.0,3673647000.0,286717000.0,2026-09-06
142A0,S100YHUZ,1843605000.0,1700829000.0,50000.0,2026-09-06
76370,S100YI9D,35028630000.0,20990059000.0,1244509000.0,2026-09-06
24540,S100YFW5,5999469000.0,3963655000.0,558510000.0,2026-09-06
48190,S100YIB5,41126000000.0,68976000000.0,3257000000.0,2026-09-06
78830,S100YFTU,7488970000.0,7773172000.0,4201538000.0,2026-09-06
76860,S100YIAO,22248000000.0,31829000000.0,380000000.0,2026-09-06
60450,S100YIBN,9918227000.0,7071306000.0,599891000.0,2026-09-06
72020,S100YFBQ,580010000000.0,810570000000.0,151437000000.0,2026-09-06
33740,S100YH0J,16721165000.0,12683072000.0,649945000.0,2026-09-06
45640,S100YHRD,1105697000.0,426091000.0,,2026-09-06
45400,S100YFC1,295709000000.0,134270000000.0,10276000000.0,2026-09-06
67400,S100YH91,100156000000.0,141141000000.0,3110000000.0,2026-09-06
81600,S100YGX7,19503000000.0,16440000000.0,2994000000.0,2026-09-06
77450,S100YHHI,51668000000.0,26207000000.0,315000000.0,2026-09-06
69320,S100YH7Z,43072000000.0,23615000000.0,93000000.0,2026-09-06
79120,S100YF74,824692000000.0,709059000000.0,393125000000.0,2026-09-06
81380,S100YIC4,10974124000.0,7466244000.0,3424920000.0,2026-09-06
36340,S100Y9J8,696749000.0,262482000.0,12290000.0,2026-09-06
67770,S100YH8U,20268057000.0,8099161000.0,2591694000.0,2026-09-06
36760,S100YH90,14069461000.0,10688795000.0,1340609000.0,2026-09-06
65230,S100YHPK,69433000000.0,332364000000.0,8405000000.0,2026-09-06
21580,S100YGJA,4003036000.0,3239040000.0,966614000.0,2026-09-06
90690,S100YH4R,229227000000.0,475523000000.0,27045000000.0,2026-09-06
20010,S100YIC9,159014000000.0,152742000000.0,85530000000.0,2026-09-06
49770,S100YHPC,24845000000.0,15038000000.0,3073000000.0,2026-09-06
64240,S100YEQL,11853753000.0,10884152000.0,929234000.0,2026-09-06
69510,S100YIDD,169492000000.0,85833000000.0,14769000000.0,2026-09-06
66160,S100YFAJ,20836112000.0,16207366000.0,1232434000.0,2026-09-06
75250,S100YGQ4,32408401000.0,17760378000.0,3836028000.0,2026-09-06
90730,S100YGY5,2532212000.0,3927798000.0,1797449000.0,2026-09-06
32910,S100YID4,230507000000.0,364328000000.0,,2026-09-06
86160,S100YGI5,1322176000000.0,1214600000000.0,56226000000.0,2026-09-06
62030,S100YF38,21604000000.0,15314000000.0,6530000000.0,2026-09-06
93600,S100YIBT,5908000000.0,7651000000.0,308000000.0,2026-09-06
19290,S100YIDU,40342000000.0,22378000000.0,4288000000.0,2026-09-06
61580,S100YI25,8794513000.0,2247052000.0,410023000.0,2026-09-06
49140,S100YGT4,155016000000.0,115779000000.0,23204000000.0,2026-09-06
72380,S100YHCS,64951000000.0,72381000000.0,85000000.0,2026-09-06
72350,S100YG1L,21122106000.0,8967335000.0,1806728000.0,2026-09-06
74380,S100YEX8,40740000000.0,26896000000.0,280000000.0,2026-09-06
32800,S100YI6D,36400000000.0,34381000000.0,62000000.0,2026-09-06
39370,S100YHAT,6604056000.0,2268614000.0,352449000.0,2026-09-06
70400,S100YIEN,12223841000.0,29553524000.0,3800131000.0,2026-09-06
75510,S100YFMB,16906578000.0,7053484000.0,635005000.0,2026-09-06
81110,S100YGJI,93438000000.0,39674000000.0,33014000000.0,2026-09-06
69550,S100YH9L,31734000000.0,29925000000.0,211000000.0,2026-09-06
60960,S100YIA0,3444468000.0,3959705000.0,2524000.0,2026-09-06
78440,S100YGG0,22636000000.0,6716000000.0,2908000000.0,2026-09-06
96910,S100YIGO,13783684000.0,11105759000.0,415078000.0,2026-09-06
91100,S100YCN8,116172000000.0,125210000000.0,5506000000.0,2026-09-06
63050,S100YIBR,480160000000.0,445822000000.0,11715000000.0,2026-09-06
46850,S100YH80,22989000000.0,9498000000.0,2077000000.0,2026-09-06
59010,S100YGR9,594327000000.0,508015000000.0,167035000000.0,2026-09-06
37530,S100YH2V,911857000.0,1005866000.0,,2026-09-06
31010,S100YGRC,267495000000.0,385755000000.0,12274000000.0,2026-09-06
99600,S100YGTS,60285000000.0,44000000000.0,15055000000.0,2026-09-06
29330,S100YGHF,31225698000.0,51138326000.0,2367432000.0,2026-09-06
19410,S100YD98,129723000000.0,64298000000.0,102681000000.0,2026-09-06
24690,S100YG1N,26614000000.0,32104000000.0,223000000.0,2026-09-06
76190,S100YDHJ,16371397000.0,14582167000.0,83499000.0,2026-09-06
19440,S100YFY8,503656000000.0,221955000000.0,128500000000.0,2026-09-06
17680,S100YEJU,10295010000.0,3837926000.0,762206000.0,2026-09-06
47520,S100YE2I,6762192000.0,3334116000.0,447466000.0,2026-09-06
54610,S100Y9WS,46579000000.0,8543000000.0,12325000000.0,2026-09-06
68820,S100YFP9,24900000000.0,9230000000.0,88000000.0,2026-09-06
59980,S100YFF6,14653876000.0,20412329000.0,119478000.0,2026-09-06
53430,S100YDSD,6787000000.0,7901000000.0,162000000.0,2026-09-06
64860,S100YFUB,111369000000.0,80964000000.0,18196000000.0,2026-09-06
31310,S100YEWH,16329813000.0,9231310000.0,25000000.0,2026-09-06
97420,S100YF4O,24764000000.0,17535000000.0,11836000000.0,2026-09-06
39460,S100YFA2,89483000000.0,113453000000.0,11012000000.0,2026-09-06
57030,S100YFJY,304858000000.0,293826000000.0,38369000000.0,2026-09-06
56590,S100YDZS,38121000000.0,13980000000.0,68000000.0,2026-09-06
81580,S100YFPG,51247000000.0,43664000000.0,13794000000.0,2026-09-06
87930,S100YEUV,1002303000000.0,1082412000000.0,85090000000.0,2026-09-06
81530,S100YE7I,43730000000.0,26250000000.0,9645000000.0,2026-09-06
64880,S100YDUY,10642923000.0,3293903000.0,3827805000.0,2026-09-06
70790,S100YFVI,4895010000.0,1289591000.0,,2026-09-06
97590,S100YEYZ,54432000000.0,22233000000.0,1785000000.0,2026-09-06
49940,S100YG2P,17843923000.0,9063487000.0,943751000.0,2026-09-06
73050,S100Y8QF,29180000000.0,20482000000.0,9306000000.0,2026-09-06
58200,S100YG3G,8017156000.0,6065022000.0,466748000.0,2026-09-06
95320,S100YFQT,812779000000.0,1461234000000.0,569252000000.0,2026-09-06
76700,S100YFWA,29945000000.0,24280000000.0,10419000000.0,2026-09-06
45470,S100YFN3,106980000000.0,33933000000.0,84869000000.0,2026-09-06
19480,S100YFSO,25825000000.0,11461000000.0,1440000000.0,2026-09-06
85910,S100YG5L,3248697000000.0,4417310000000.0,185290000000.0,2026-09-06
38950,S100YE3K,8230845000.0,4961026000.0,149601000.0,2026-09-06
96250,S100YF00,8907328000.0,3884135000.0,23842000.0,2026-09-06
81170,S100YFX5,31449434000.0,7790939000.0,17769678000.0,2026-09-06
19600,S100YFBB,39842000000.0,28450000000.0,2866000000.0,2026-09-06
31850,S100YG5J,1826326000.0,2746215000.0,,2026-09-06
32020,S100YFWH,2403413000.0,15112730000.0,443136000.0,2026-09-06
66380,S100YCRC,57603719000.0,43800346000.0,143815000.0,2026-09-06
63960,S100YF8O,5512020000.0,5066982000.0,478689000.0,2026-09-06
13010,S100YE8K,134260000000.0,113769000000.0,14053000000.0,2026-09-06
36220,S100YF6I,3049760000.0,494100000.0,,2026-09-06
65180,S100YE1K,10829394000.0,6610365000.0,974133000.0,2026-09-06
80350,S100YEOO,1800756000000.0,770771000000.0,200013000000.0,2026-09-06
150A0,S100YFUO,1449568000.0,944088000.0,1851000.0,2026-09-06
17770,S100YG5D,19644000000.0,10939000000.0,311000000.0,2026-09-06
51950,S100YEMC,30692000000.0,26824000000.0,8645000000.0,2026-09-06
85600,S100YG72,,769801000000.0,,2026-09-06
94050,S100YD4D,49526000000.0,50312000000.0,17354000000.0,2026-09-06
74800,S100YG54,23369609000.0,10410085000.0,424477000.0,2026-09-06
57110,S100YFRY,1464306000000.0,1686132000000.0,310772000000.0,2026-09-06
97440,S100YE6X,77050000000.0,44828000000.0,27000000.0,2026-09-06
66450,S100YG81,143587000000.0,331832000000.0,7081000000.0,2026-09-06
72700,S100YFKZ,2221368000000.0,1739359000000.0,8692000000.0,2026-09-06
20530,S100YF88,66157000000.0,34064000000.0,6943000000.0,2026-09-06
18480,S100YG4M,27865000000.0,25447000000.0,159000000.0,2026-09-06
85840,S100YEIM,3701379000000.0,3550976000000.0,33542000000.0,2026-09-06
80810,S100YFEF,72011000000.0,41100000000.0,4358000000.0,2026-09-06
67980,S100YFRH,33149000000.0,28462000000.0,4205000000.0,2026-09-06
26760,S100YFGR,19206711000.0,6625089000.0,3193046000.0,2026-09-06
44140,S100YG80,3733005000.0,1476196000.0,,2026-09-06
98320,S100YF3G,127028000000.0,96206000000.0,9145000000.0,2026-09-06
63220,S100YFBY,9595059000.0,4432213000.0,1888491000.0,2026-09-06
40220,S100YD99,23581000000.0,17961000000.0,3234000000.0,2026-09-06
33060,S100YFIL,1451644000.0,1448007000.0,151205000.0,2026-09-06
86170,S100YFAQ,12837000000.0,6060000000.0,4607000000.0,2026-09-06
34430,S100YF5H,87241000000.0,73942000000.0,4074000000.0,2026-09-06
80560,S100YFCP,131174000000.0,69762000000.0,17934000000.0,2026-09-06
80450,S100YCTS,7326266000.0,7850429000.0,13675446000.0,2026-09-06
79940,S100YFDV,139618000000.0,102349000000.0,43971000000.0,2026-09-06
44840,S100YFEP,2491517000.0,1922214000.0,,2026-09-06
99870,S100YFRU,844099000000.0,706410000000.0,84399000000.0,2026-09-06
77020,S100YF50,45773000000.0,40504000000.0,5437000000.0,2026-09-06
59290,S100YFHH,362699000000.0,210417000000.0,33426000000.0,2026-09-06
75960,S100YGEC,14609327000.0,5215851000.0,5251895000.0,2026-09-06
66320,S100YG3R,73001000000.0,118157000000.0,4357000000.0,2026-09-06
38530,S100YGH9,2658665000.0,1213921000.0,548117000.0,2026-09-06
45530,S100YFVM,247306000000.0,299198000000.0,871000000.0,2026-09-06
14170,S100YG40,321194000000.0,267862000000.0,19397000000.0,2026-09-06
79390,S100YEUJ,2665122000.0,2287779000.0,28079000.0,2026-09-06
28970,S100YEWB,72441000000.0,233278000000.0,46522000000.0,2026-09-06
49320,S100YFI1,4429546000.0,2847853000.0,,2026-09-06
416A0,S100YGHU,13842000000.0,12573000000.0,107000000.0,2026-09-06
37390,S100YFS8,1294493000.0,926545000.0,0.0,2026-09-06
81070,S100YER7,2117547000.0,8958616000.0,451000.0,2026-09-06
47320,S100YGIC,144641000000.0,59993000000.0,511000000.0,2026-09-06
83830,S100YDT2,,1058366000000.0,,2026-09-06
61860,S100YFD3,10289794000.0,15624092000.0,100000000.0,2026-09-06
72400,S100YFWJ,420723000000.0,275245000000.0,162144000000.0,2026-09-06
19760,S100YFOI,61236000000.0,19377000000.0,6297000000.0,2026-09-06
62380,S100YFJB,22393180000.0,5686442000.0,14477000.0,2026-09-06
96580,S100YG97,12253458000.0,7566265000.0,1173507000.0,2026-09-06
46790,S100YFEW,557368000.0,1570042000.0,,2026-09-06
19720,S100YCWL,32486000000.0,14326000000.0,10000000.0,2026-09-06
67790,S100YFNH,31873000000.0,38755000000.0,919000000.0,2026-09-06
72960,S100YFKQ,37945000000.0,26163000000.0,4633000000.0,2026-09-06
43650,S100YG2G,66121000000.0,13822000000.0,20707000000.0,2026-09-06
62300,S100YEJ7,15618110000.0,9677714000.0,484999000.0,2026-09-06
68690,S100YFAW,165215000000.0,89506000000.0,7989000000.0,2026-09-06
78400,S100YE44,38483000000.0,30281000000.0,326000000.0,2026-09-06
300A0,S100YFMQ,6080381000.0,2418439000.0,,2026-09-06
59840,S100YEZU,20233332000.0,7913345000.0,658013000.0,2026-09-06
71340,S100YFV1,4146219000.0,1980924000.0,18849000.0,2026-09-06
61510,S100YFFT,38687000000.0,8421000000.0,4123000000.0,2026-09-06
19420,S100YDOZ,385262000000.0,222271000000.0,67429000000.0,2026-09-06
59280,S100YF9N,5388475000.0,2049966000.0,1631631000.0,2026-09-06
79380,S100YFIT,14958000000.0,13512000000.0,3815000000.0,2026-09-06
46580,S100YC3N,28662000000.0,22443000000.0,6094000000.0,2026-09-06
97060,S100YGGN,130933000000.0,271608000000.0,22766000000.0,2026-09-06
54510,S100YEVQ,159857000000.0,49136000000.0,40961000000.0,2026-09-06
89340,S100YGKR,183706000000.0,112298000000.0,,2026-09-06
93510,S100YELE,10777000000.0,23460000000.0,8741000000.0,2026-09-06
34020,S100YFG9,352791000000.0,746391000000.0,98318000000.0,2026-09-06
83980,S100YE9H,,850664000000.0,,2026-09-06
80320,S100YF3W,233953000000.0,246670000000.0,37017000000.0,2026-09-06
87150,S100YFY1,6343000000.0,44427000000.0,,2026-09-06
18030,S100YDXD,1517057000000.0,1600296000000.0,299507000000.0,2026-09-06
99840,S100YGH5,1458620000000.0,17719377000000.0,512128000000.0,2026-09-06
19140,S100YGM2,12560958000.0,8826398000.0,5452850000.0,2026-09-06
30580,S100YFXN,8474200000.0,9589151000.0,340043000.0,2026-09-06
27500,S100YEZP,29996945000.0,25330197000.0,1241387000.0,2026-09-06
255A0,S100YFOK,34341419000.0,13968236000.0,3603807000.0,2026-09-06
40230,S100YFHO,64275000000.0,117202000000.0,18608000000.0,2026-09-06
53330,S100YF7M,668874000000.0,415480000000.0,68892000000.0,2026-09-06
52790,S100YFPM,8768974000.0,8296018000.0,656933000.0,2026-09-06
93060,S100Y9SP,12708907000.0,21941286000.0,8708425000.0,2026-09-06
28920,S100YF39,28035000000.0,21696000000.0,4934000000.0,2026-09-06
80200,S100YGCZ,214064000000.0,302076000000.0,27214000000.0,2026-09-06
99290,S100YGD5,11807459000.0,8054473000.0,3073949000.0,2026-09-06
42900,S100YFPN,42224013000.0,21948755000.0,9592066000.0,2026-09-06
18600,S100YG3E,458380000000.0,570374000000.0,185721000000.0,2026-09-06
70040,S100YGOR,357114000000.0,411771000000.0,27571000000.0,2026-09-06
79880,S100YGQB,259565000000.0,101090000000.0,684000000.0,2026-09-06
96640,S100YG20,1033056000.0,1287831000.0,65268000.0,2026-09-06
69270,S100YF8D,18022170000.0,5062507000.0,1079200000.0,2026-09-06
62620,S100YGO3,31074543000.0,12754158000.0,513463000.0,2026-09-06
93320,S100YGQ8,20408000000.0,14481000000.0,1636000000.0,2026-09-06
63250,S100YFLC,6193221000.0,1840050000.0,829267000.0,2026-09-06
93220,S100YF5T,9615350000.0,13955262000.0,1638208000.0,2026-09-06
31500,S100YFUS,21518496000.0,9725640000.0,2082529000.0,2026-09-06
61030,S100YFQC,184600000000.0,60103000000.0,34033000000.0,2026-09-06
49720,S100YFCG,33435181000.0,16111734000.0,76578000.0,2026-09-06
17860,S100YDUO,55740000000.0,25508000000.0,3955000000.0,2026-09-06
28100,S100YD7A,189802000000.0,112196000000.0,48344000000.0,2026-09-06
31660,S100YFNF,46142000000.0,46511000000.0,1954000000.0,2026-09-06
32370,S100YGR8,714628000.0,323616000.0,,2026-09-06
43880,S100YGJY,2121682000.0,442165000.0,0.0,2026-09-06
88910,S100YF0Z,26233050000.0,18343414000.0,84718000.0,2026-09-06
41120,S100YGIX,36381000000.0,21328000000.0,10223000000.0,2026-09-06
69280,S100YF9J,17610154000.0,10932175000.0,523139000.0,2026-09-06
62260,S100YGR0,12726158000.0,5702753000.0,488131000.0,2026-09-06
90220,S100YD7H,1942917000000.0,5664794000000.0,458717000000.0,2026-09-06
37660,S100YGLS,4829071000.0,1778007000.0,171164000.0,2026-09-06
247A0,S100YGSY,6557367000.0,3656505000.0,,2026-09-06
49800,S100YGAR,55644000000.0,54234000000.0,845000000.0,2026-09-06
41880,S100YFSR,406833000000.0,1265371000000.0,1549000000.0,2026-09-06
59510,S100YDWR,21580965000.0,3970446000.0,2896987000.0,2026-09-06
50130,S100YEVT,31694000000.0,18433000000.0,5584000000.0,2026-09-06
60390,S100YGKM,1597996000.0,4605192000.0,,2026-09-06
77230,S100YF4W,38190000000.0,15931000000.0,9145000000.0,2026-09-06
33720,S100YGBF,2310021000.0,2027160000.0,18552000.0,2026-09-06
17210,S100YFLP,327747000000.0,158747000000.0,31261000000.0,2026-09-06
36700,S100YG51,2314084000.0,1078659000.0,11650000.0,2026-09-06
64800,S100YD87,79602000000.0,45034000000.0,11110000000.0,2026-09-06
483A0,S100YGDD,2993790000.0,903224000.0,16500000.0,2026-09-06
40310,S100YFRR,29878000000.0,26229000000.0,1100000000.0,2026-09-06
19660,S100YGU2,31101353000.0,24592851000.0,410662000.0,2026-09-06
77690,S100YFZJ,28363000000.0,13784000000.0,3512000000.0,2026-09-06
57530,S100YEXB,13362000000.0,4565000000.0,533000000.0,2026-09-06
94710,S100YCYT,13483067000.0,4825272000.0,1770515000.0,2026-09-06
83700,S100YE5S,,5690163000000.0,,2026-09-06
41830,S100YGUI,493164000000.0,933810000000.0,49117000000.0,2026-09-06
36520,S100YGPD,3277977000.0,484071000.0,536318000.0,2026-09-06
52840,S100YG9T,16823114000.0,11485345000.0,499110000.0,2026-09-06
67030,S100YFGL,231878000000.0,265219000000.0,38380000000.0,2026-09-06
31670,S100YFV5,54955000000.0,115259000000.0,16274000000.0,2026-09-06
70130,S100YENT,878111000000.0,1163131000000.0,18604000000.0,2026-09-06
82280,S100YFT2,48563000000.0,54472000000.0,4609000000.0,2026-09-06
28050,S100YGTZ,81619000000.0,56825000000.0,15585000000.0,2026-09-06
40050,S100YAUO,723191000000.0,1423017000000.0,76403000000.0,2026-09-06
37930,S100YGW0,7842218000.0,8787099000.0,20006000.0,2026-09-06
83930,S100YGVF,,3882137000000.0,,2026-09-06
41690,S100YGHR,5475642000.0,2860062000.0,1419994000.0,2026-09-06
77430,S100YGWB,20677162000.0,33375855000.0,1031648000.0,2026-09-06
20020,S100YE6A,338728000000.0,287143000000.0,158338000000.0,2026-09-06
48490,S100YGWT,37089000000.0,19323000000.0,4661000000.0,2026-09-06
83650,S100YFUZ,,519066000000.0,,2026-09-06
17870,S100YF2C,10365854000.0,3415589000.0,394880000.0,2026-09-06
92010,S100YFIO,996513000000.0,1692309000000.0,62533000000.0,2026-09-06
67880,S100YF0Y,24750348000.0,9807610000.0,1306584000.0,2026-09-06
51380,S100YGUZ,1720024000.0,581847000.0,,2026-09-06
302A0,S100YF60,3652947000.0,2887548000.0,26890000.0,2026-09-06
52440,S100YGSA,5661360000.0,2659188000.0,,2026-09-06
21810,S100YGCS,86145000000.0,182467000000.0,925000000.0,2026-09-06
53680,S100YG71,11543141000.0,4112029000.0,662158000.0,2026-09-06
39170,S100YG4N,4555400000.0,3388308000.0,97988000.0,2026-09-06
26070,S100YEWN,99955000000.0,219822000000.0,3050000000.0,2026-09-06
297A0,S100YC5Z,14683841000.0,43828710000.0,340226000.0,2026-09-06
37960,S100YF6G,594479000.0,476908000.0,,2026-09-06
42590,S100YFZ6,5229000000.0,4484000000.0,40000000.0,2026-09-06
65660,S100YFRW,7328392000.0,4551627000.0,1009311000.0,2026-09-06
64710,S100YFE3,360504000000.0,393738000000.0,31453000000.0,2026-09-06
89190,S100YGXU,81050000000.0,37610000000.0,,2026-09-06
74210,S100YDD5,13445000000.0,20182000000.0,861000000.0,2026-09-06
